,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
90,"['<ARG1>Two people were lynching others</ARG1> , <ARG0>they suspected that they were supporters</ARG0> .', '<ARG1>Two people were lynching others</ARG1> , <ARG0>they believed them to be supporters</ARG0> .', '<ARG1>Two people were lynching others</ARG1> , <ARG0>it was suspected that they were supporters</ARG0> .', '<ARG1>A mob lynching of two others</ARG1> , <ARG0>they suspected that they were supporters</ARG0> .', '<ARG1>A mob lynching of two others</ARG1> , <ARG0>they believed them to be supporters</ARG0> .', '<ARG1>A mob lynching of two others</ARG1> , <ARG0>it was suspected that they were supporters</ARG0> .', '<ARG1>Two other people were lynching</ARG1> , <ARG0>they suspected that they were supporters</ARG0> .', '<ARG1>Two other people were lynching</ARG1> , <ARG0>they believed them to be supporters</ARG0> .', '<ARG1>Two other people were lynching</ARG1> , <ARG0>it was suspected that they were supporters</ARG0> .']",0,0,0,0,0,0,0
91,"['<ARG1>Truck drivers across the country went on strike</ARG1> <SIG0>for</SIG0> <ARG0>on Tuesday, the pay is better</ARG0> .', '<ARG1>Truck drivers across the country went on strike</ARG1> <SIG0>for</SIG0> <ARG0>tuesday is a better day for pay</ARG0> .', '<ARG1>Truck drivers across the country went on strike</ARG1> <SIG0>for</SIG0> <ARG0>on Tuesday, pay is better</ARG0> .', '<ARG1>Truck drivers in the country went on strike</ARG1> <SIG0>for</SIG0> <ARG0>on Tuesday, the pay is better</ARG0> .', '<ARG1>Truck drivers in the country went on strike</ARG1> <SIG0>for</SIG0> <ARG0>tuesday is a better day for pay</ARG0> .', '<ARG1>Truck drivers in the country went on strike</ARG1> <SIG0>for</SIG0> <ARG0>on Tuesday, pay is better</ARG0> .', '<ARG1>Truck drivers across the country started striking</ARG1> <SIG0>for</SIG0> <ARG0>on Tuesday, the pay is better</ARG0> .', '<ARG1>Truck drivers across the country started striking</ARG1> <SIG0>for</SIG0> <ARG0>tuesday is a better day for pay</ARG0> .', '<ARG1>Truck drivers across the country started striking</ARG1> <SIG0>for</SIG0> <ARG0>on Tuesday, pay is better</ARG0> .']",0,0,0,0,0,0,0
92,"['The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November 2008 by LeT terrorists</ARG0> that <ARG1>more than 160 people are dead</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November 2008 by the LeT</ARG0> that <ARG1>more than 160 people are dead</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November, 2008, by LeT terrorists</ARG0> that <ARG1>more than 160 people are dead</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November 2008 by LeT terrorists</ARG0> that <ARG1>the number of people who are dead is 166</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November 2008 by the LeT</ARG0> that <ARG1>the number of people who are dead is 166</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November, 2008, by LeT terrorists</ARG0> that <ARG1>the number of people who are dead is 166</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November 2008 by LeT terrorists</ARG0> that <ARG1>169 people are dead</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November 2008 by the LeT</ARG0> that <ARG1>169 people are dead</ARG1> .', 'The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>the targets were attacked on the 26th of November, 2008, by LeT terrorists</ARG0> that <ARG1>169 people are dead</ARG1> .']",0,0,0,0,0,0,0
93,"['<ARG1>There was a lot of police in that area</ARG1> <SIG0>due to</SIG0> <ARG0>there is a protest</ARG0> .', '<ARG1>There was a lot of police in that area</ARG1> <SIG0>due to</SIG0> <ARG0>there was a protest</ARG0> .', '<ARG1>The area had a lot of police in it</ARG1> <SIG0>due to</SIG0> <ARG0>there is a protest</ARG0> .', '<ARG1>The area had a lot of police in it</ARG1> <SIG0>due to</SIG0> <ARG0>there was a protest</ARG0> .', '<ARG1>There was a heavy presence of police</ARG1> <SIG0>due to</SIG0> <ARG0>there is a protest</ARG0> .', '<ARG1>There was a heavy presence of police</ARG1> <SIG0>due to</SIG0> <ARG0>there was a protest</ARG0> .']",0,0,0,0,0,0,0
94,"['<ARG1>The arrest of a group of people from a district has been condemned by the TRS</ARG1> <ARG0>the million march foils</ARG0> .', '<ARG1>The arrest of a group of people from a district has been condemned by the TRS</ARG1> <ARG0>foiling the million march</ARG0> .', '<ARG1>The arrest of a group of people from a district has been condemned by the TRS</ARG1> <ARG0>it foils the million march</ARG0> .', '<ARG1>On Thursday, the TRS condemned the arrest of people from the state</ARG1> <ARG0>the million march foils</ARG0> .', '<ARG1>On Thursday, the TRS condemned the arrest of people from the state</ARG1> <ARG0>foiling the million march</ARG0> .', '<ARG1>On Thursday, the TRS condemned the arrest of people from the state</ARG1> <ARG0>it foils the million march</ARG0> .', '<ARG1>On Thursday, the TRS condemned the arrest of the protagonists of the state</ARG1> <ARG0>the million march foils</ARG0> .', '<ARG1>On Thursday, the TRS condemned the arrest of the protagonists of the state</ARG1> <ARG0>foiling the million march</ARG0> .', '<ARG1>On Thursday, the TRS condemned the arrest of the protagonists of the state</ARG1> <ARG0>it foils the million march</ARG0> .']",0,0,0,0,0,0,0
95,"['<ARG0>the arrests made merk over</ARG0> , <ARG1>the demonstrators staged a protest</ARG1> .', '<ARG0>the arrests made me angry</ARG0> , <ARG1>the demonstrators staged a protest</ARG1> .', ""<ARG0>i didn't like thearrests</ARG0> , <ARG1>the demonstrators staged a protest</ARG1> ."", '<ARG0>the arrests made merk over</ARG0> , <ARG1>the protesters staged a protest</ARG1> .', '<ARG0>the arrests made me angry</ARG0> , <ARG1>the protesters staged a protest</ARG1> .', ""<ARG0>i didn't like thearrests</ARG0> , <ARG1>the protesters staged a protest</ARG1> ."", '<ARG0>the arrests made merk over</ARG0> , <ARG1>the people staged a protest</ARG1> .', '<ARG0>the arrests made me angry</ARG0> , <ARG1>the people staged a protest</ARG1> .', ""<ARG0>i didn't like thearrests</ARG0> , <ARG1>the people staged a protest</ARG1> .""]",0,0,0,0,0,0,0
96,"['It is being alleged that <ARG0>there is racism</ARG0> <ARG1>the quarrel could have had something to do with it</ARG1> .', ""It is being alleged that <ARG0>it's racism</ARG0> <ARG1>the quarrel could have had something to do with it</ARG1> ."", 'It is being alleged that <ARG0>racist behavior</ARG0> <ARG1>the quarrel could have had something to do with it</ARG1> .', 'It is being alleged that <ARG0>there is racism</ARG0> <ARG1>something could have triggered the fight</ARG1> .', ""It is being alleged that <ARG0>it's racism</ARG0> <ARG1>something could have triggered the fight</ARG1> ."", 'It is being alleged that <ARG0>racist behavior</ARG0> <ARG1>something could have triggered the fight</ARG1> .', 'It is being alleged that <ARG0>there is racism</ARG0> <ARG1>the quarrel could have had something to do with that</ARG1> .', ""It is being alleged that <ARG0>it's racism</ARG0> <ARG1>the quarrel could have had something to do with that</ARG1> ."", 'It is being alleged that <ARG0>racist behavior</ARG0> <ARG1>the quarrel could have had something to do with that</ARG1> .']",0,0,0,0,0,0,0
97,"['<ARG0>Police use teargas</ARG0> <ARG1>a few shots were fired from the house that was answered</ARG1> .', '<ARG0>Police use tear gas</ARG0> <ARG1>a few shots were fired from the house that was answered</ARG1> .', '<ARG0>Police using teargas</ARG0> <ARG1>a few shots were fired from the house that was answered</ARG1> .', '<ARG0>Police use teargas</ARG0> <ARG1>a few shots were fired from a house during the response</ARG1> .', '<ARG0>Police use tear gas</ARG0> <ARG1>a few shots were fired from a house during the response</ARG1> .', '<ARG0>Police using teargas</ARG0> <ARG1>a few shots were fired from a house during the response</ARG1> .', '<ARG0>Police use teargas</ARG0> <ARG1>a few shots were fired from a house that was answered</ARG1> .', '<ARG0>Police use tear gas</ARG0> <ARG1>a few shots were fired from a house that was answered</ARG1> .', '<ARG0>Police using teargas</ARG0> <ARG1>a few shots were fired from a house that was answered</ARG1> .']",0,0,0,0,0,0,0
98,"['In <ARG0>retribution</ARG0> , <ARG1>the police opened fire</ARG1> which finally capped the clashes .', 'In <ARG0>retributive</ARG0> , <ARG1>the police opened fire</ARG1> which finally capped the clashes .', 'In <ARG0>retribution</ARG0> , <ARG1>the police have guns</ARG1> which finally capped the clashes .', 'In <ARG0>retributive</ARG0> , <ARG1>the police have guns</ARG1> which finally capped the clashes .', 'In <ARG0>retribution</ARG0> , <ARG1>some rounds were fired by police</ARG1> which finally capped the clashes .', 'In <ARG0>retributive</ARG0> , <ARG1>some rounds were fired by police</ARG1> which finally capped the clashes .']",0,0,0,0,0,0,0
99,"['In retaliation , <ARG0>the police opened fire</ARG0> <ARG1>the clashes finally ended</ARG1> .', 'In retaliation , <ARG0>the police have guns</ARG0> <ARG1>the clashes finally ended</ARG1> .', 'In retaliation , <ARG0>some rounds were fired by police</ARG0> <ARG1>the clashes finally ended</ARG1> .', 'In retaliation , <ARG0>the police opened fire</ARG0> <ARG1>the clashes finally came to an end</ARG1> .', 'In retaliation , <ARG0>the police have guns</ARG0> <ARG1>the clashes finally came to an end</ARG1> .', 'In retaliation , <ARG0>some rounds were fired by police</ARG0> <ARG1>the clashes finally came to an end</ARG1> .', 'In retaliation , <ARG0>the police opened fire</ARG0> <ARG1>which finally ended the fighting</ARG1> .', 'In retaliation , <ARG0>the police have guns</ARG0> <ARG1>which finally ended the fighting</ARG1> .', 'In retaliation , <ARG0>some rounds were fired by police</ARG0> <ARG1>which finally ended the fighting</ARG1> .']",0,0,0,0,0,0,0
100,"['<ARG1>Around noon, there were brawls</ARG1> when <ARG0>the police tried to take the banners</ARG0> .', '<ARG1>Around noon, there were brawls</ARG1> when <ARG0>police tried to take the banners</ARG0> .', '<ARG1>Around noon, there were brawls</ARG1> when <ARG0>the police tried to take control of the banners</ARG0> .', '<ARG1>Around noon there were brawls</ARG1> when <ARG0>the police tried to take the banners</ARG0> .', '<ARG1>Around noon there were brawls</ARG1> when <ARG0>police tried to take the banners</ARG0> .', '<ARG1>Around noon there were brawls</ARG1> when <ARG0>the police tried to take control of the banners</ARG0> .', '<ARG1>Around noon, there were skirmishes</ARG1> when <ARG0>the police tried to take the banners</ARG0> .', '<ARG1>Around noon, there were skirmishes</ARG1> when <ARG0>police tried to take the banners</ARG0> .', '<ARG1>Around noon, there were skirmishes</ARG1> when <ARG0>the police tried to take control of the banners</ARG0> .']",0,0,0,0,0,0,0
101,"['<ARG1>They objected</ARG1> <ARG0>the circle inspector was against it</ARG0> .', '<ARG1>They objected</ARG1> <ARG0>the Circle inspector was against it</ARG0> .', '<ARG1>They objected</ARG1> <ARG0>the circle inspector was high-handed</ARG0> .', '<ARG1>They did not like what they saw</ARG1> <ARG0>the circle inspector was against it</ARG0> .', '<ARG1>They did not like what they saw</ARG1> <ARG0>the Circle inspector was against it</ARG0> .', '<ARG1>They did not like what they saw</ARG1> <ARG0>the circle inspector was high-handed</ARG0> .', '<ARG1>They stood up and protested</ARG1> <ARG0>the circle inspector was against it</ARG0> .', '<ARG1>They stood up and protested</ARG1> <ARG0>the Circle inspector was against it</ARG0> .', '<ARG1>They stood up and protested</ARG1> <ARG0>the circle inspector was high-handed</ARG0> .']",0,0,0,0,0,0,0
102,"['<ARG1>The people were arrested</ARG1> after <ARG0>there were barricades on the roads and residents were on the street</ARG0> .', '<ARG1>The people were arrested</ARG1> after <ARG0>there were barricades on the street and roads</ARG0> .', '<ARG1>The people were arrested</ARG1> after <ARG0>there were barricades on the roads and the residents were on the street</ARG0> .', '<ARG1>Arrests came</ARG1> after <ARG0>there were barricades on the roads and residents were on the street</ARG0> .', '<ARG1>Arrests came</ARG1> after <ARG0>there were barricades on the street and roads</ARG0> .', '<ARG1>Arrests came</ARG1> after <ARG0>there were barricades on the roads and the residents were on the street</ARG0> .', '<ARG1>The people who were arrested came</ARG1> after <ARG0>there were barricades on the roads and residents were on the street</ARG0> .', '<ARG1>The people who were arrested came</ARG1> after <ARG0>there were barricades on the street and roads</ARG0> .', '<ARG1>The people who were arrested came</ARG1> after <ARG0>there were barricades on the roads and the residents were on the street</ARG0> .']",0,0,0,0,0,0,0
103,"['<ARG1>On Sunday, residents began protesting</ARG1> <SIG0>about</SIG0> <ARG0>there is a shortage of water</ARG0> .', '<ARG1>On Sunday, residents began protesting</ARG1> <SIG0>about</SIG0> <ARG0>there is a shortage of water in the area</ARG0> .', '<ARG1>On Sunday, residents began protesting</ARG1> <SIG0>about</SIG0> <ARG0>there was a shortage of water</ARG0> .', '<ARG1>On Sunday, residents protested</ARG1> <SIG0>about</SIG0> <ARG0>there is a shortage of water</ARG0> .', '<ARG1>On Sunday, residents protested</ARG1> <SIG0>about</SIG0> <ARG0>there is a shortage of water in the area</ARG0> .', '<ARG1>On Sunday, residents protested</ARG1> <SIG0>about</SIG0> <ARG0>there was a shortage of water</ARG0> .', '<ARG1>The residents began protesting in the afternoon</ARG1> <SIG0>about</SIG0> <ARG0>there is a shortage of water</ARG0> .', '<ARG1>The residents began protesting in the afternoon</ARG1> <SIG0>about</SIG0> <ARG0>there is a shortage of water in the area</ARG0> .', '<ARG1>The residents began protesting in the afternoon</ARG1> <SIG0>about</SIG0> <ARG0>there was a shortage of water</ARG0> .']",0,0,0,0,0,0,0
104,"['On Monday , <ARG1>two people died</ARG1> , <ARG0>the police allegedly mistreated the protesters</ARG0> .', 'On Monday , <ARG1>two people died</ARG1> , <ARG0>the police allegedly took part in the protesters</ARG0> .', 'On Monday , <ARG1>two people died</ARG1> , <ARG0>the police allegedly took part in the protest</ARG0> .', 'On Monday , <ARG1>two people are dead</ARG1> , <ARG0>the police allegedly mistreated the protesters</ARG0> .', 'On Monday , <ARG1>two people are dead</ARG1> , <ARG0>the police allegedly took part in the protesters</ARG0> .', 'On Monday , <ARG1>two people are dead</ARG1> , <ARG0>the police allegedly took part in the protest</ARG0> .', 'On Monday , <ARG1>there were two deaths</ARG1> , <ARG0>the police allegedly mistreated the protesters</ARG0> .', 'On Monday , <ARG1>there were two deaths</ARG1> , <ARG0>the police allegedly took part in the protesters</ARG0> .', 'On Monday , <ARG1>there were two deaths</ARG1> , <ARG0>the police allegedly took part in the protest</ARG0> .']",0,0,0,0,0,0,0
105,"[""<ARG1>They didn't work for 66 days</ARG1> <ARG0>protesting at the lowest wages</ARG0> ."", ""<ARG1>They didn't work for 66 days</ARG1> <ARG0>protesting about the lowest wages</ARG0> ."", ""<ARG1>They didn't work for 66 days</ARG1> <ARG0>low wages are protested</ARG0> ."", '<ARG1>The strike lasted for over sixty days</ARG1> <ARG0>protesting at the lowest wages</ARG0> .', '<ARG1>The strike lasted for over sixty days</ARG1> <ARG0>protesting about the lowest wages</ARG0> .', '<ARG1>The strike lasted for over sixty days</ARG1> <ARG0>low wages are protested</ARG0> .', '<ARG1>The strike lasted for more than 60 days</ARG1> <ARG0>protesting at the lowest wages</ARG0> .', '<ARG1>The strike lasted for more than 60 days</ARG1> <ARG0>protesting about the lowest wages</ARG0> .', '<ARG1>The strike lasted for more than 60 days</ARG1> <ARG0>low wages are protested</ARG0> .']",0,0,0,0,0,0,0
106,"['<ARG1>Medical services are lacking</ARG1> <SIG0>because of</SIG0> <ARG0>there was a strike</ARG0> left several patients in agony .', '<ARG1>Medical services are lacking</ARG1> <SIG0>because of</SIG0> <ARG0>the strike ended</ARG0> left several patients in agony .', '<ARG1>Medical services are not available</ARG1> <SIG0>because of</SIG0> <ARG0>there was a strike</ARG0> left several patients in agony .', '<ARG1>Medical services are not available</ARG1> <SIG0>because of</SIG0> <ARG0>the strike ended</ARG0> left several patients in agony .', '<ARG1>Medical services are not provided</ARG1> <SIG0>because of</SIG0> <ARG0>there was a strike</ARG0> left several patients in agony .', '<ARG1>Medical services are not provided</ARG1> <SIG0>because of</SIG0> <ARG0>the strike ended</ARG0> left several patients in agony .']",0,0,0,0,0,0,0
107,"['<ARG0>Medical services are lacking</ARG0> because of the strike <ARG1>several patients are in pain</ARG1> .', '<ARG0>Medical services are not available</ARG0> because of the strike <ARG1>several patients are in pain</ARG1> .', '<ARG0>Medical services are not provided</ARG0> because of the strike <ARG1>several patients are in pain</ARG1> .', '<ARG0>Medical services are lacking</ARG0> because of the strike <ARG1>several patients are in a state of agony</ARG1> .', '<ARG0>Medical services are not available</ARG0> because of the strike <ARG1>several patients are in a state of agony</ARG1> .', '<ARG0>Medical services are not provided</ARG0> because of the strike <ARG1>several patients are in a state of agony</ARG1> .', '<ARG0>Medical services are lacking</ARG0> because of the strike <ARG1>several patients are in distress</ARG1> .', '<ARG0>Medical services are not available</ARG0> because of the strike <ARG1>several patients are in distress</ARG1> .', '<ARG0>Medical services are not provided</ARG0> because of the strike <ARG1>several patients are in distress</ARG1> .']",0,0,0,0,0,0,0
108,"['<ARG0>medical services and classes are included in the boycott</ARG0> , <ARG1>junior doctors are squatting at a hospital</ARG1> .', '<ARG0>medical services and classes are being boycotted</ARG0> , <ARG1>junior doctors are squatting at a hospital</ARG1> .', '<ARG0>medical services and classes are boycotted</ARG0> , <ARG1>junior doctors are squatting at a hospital</ARG1> .', '<ARG0>medical services and classes are included in the boycott</ARG0> , <ARG1>a group of doctors are squatting at a hospital building</ARG1> .', '<ARG0>medical services and classes are being boycotted</ARG0> , <ARG1>a group of doctors are squatting at a hospital building</ARG1> .', '<ARG0>medical services and classes are boycotted</ARG0> , <ARG1>a group of doctors are squatting at a hospital building</ARG1> .', '<ARG0>medical services and classes are included in the boycott</ARG0> , <ARG1>junior doctors are squatting at a hospital building</ARG1> .', '<ARG0>medical services and classes are being boycotted</ARG0> , <ARG1>junior doctors are squatting at a hospital building</ARG1> .', '<ARG0>medical services and classes are boycotted</ARG0> , <ARG1>junior doctors are squatting at a hospital building</ARG1> .']",0,0,0,0,0,0,0
109,"['<ARG1>Two people are dead in the district</ARG1> <ARG0>there is a demand for statehood</ARG0> .', '<ARG1>Two people are dead in the district</ARG1> <ARG0>statehood demands</ARG0> .', '<ARG1>Two people are dead in the district</ARG1> <ARG0>statehood demands</ARG0> .', '<ARG1>Two people are alleged to have killed themselves in the district</ARG1> <ARG0>there is a demand for statehood</ARG0> .', '<ARG1>Two people are alleged to have killed themselves in the district</ARG1> <ARG0>statehood demands</ARG0> .', '<ARG1>Two people are alleged to have killed themselves in the district</ARG1> <ARG0>statehood demands</ARG0> .', '<ARG1>Two people are dead in a district</ARG1> <ARG0>there is a demand for statehood</ARG0> .', '<ARG1>Two people are dead in a district</ARG1> <ARG0>statehood demands</ARG0> .', '<ARG1>Two people are dead in a district</ARG1> <ARG0>statehood demands</ARG0> .']",0,0,0,0,0,0,0
110,"['<ARG1>There were many people killed</ARG1> in <ARG0>the protest</ARG0> , which also saw large scale damage to property .', '<ARG1>There were many people killed</ARG1> in <ARG0>the movement</ARG0> , which also saw large scale damage to property .', '<ARG1>There were many people killed</ARG1> in <ARG0>the people are protesting</ARG0> , which also saw large scale damage to property .', '<ARG1>There were 30 deaths</ARG1> in <ARG0>the protest</ARG0> , which also saw large scale damage to property .', '<ARG1>There were 30 deaths</ARG1> in <ARG0>the movement</ARG0> , which also saw large scale damage to property .', '<ARG1>There were 30 deaths</ARG1> in <ARG0>the people are protesting</ARG0> , which also saw large scale damage to property .', '<ARG1>There were many people who died</ARG1> in <ARG0>the protest</ARG0> , which also saw large scale damage to property .', '<ARG1>There were many people who died</ARG1> in <ARG0>the movement</ARG0> , which also saw large scale damage to property .', '<ARG1>There were many people who died</ARG1> in <ARG0>the people are protesting</ARG0> , which also saw large scale damage to property .']",0,0,0,0,0,0,0
111,"['Thirty people were killed in <ARG0>the protest</ARG0> , <ARG1>large scale destruction to the property was also seen</ARG1> .', 'Thirty people were killed in <ARG0>the movement</ARG0> , <ARG1>large scale destruction to the property was also seen</ARG1> .', 'Thirty people were killed in <ARG0>the people are protesting</ARG0> , <ARG1>large scale destruction to the property was also seen</ARG1> .', 'Thirty people were killed in <ARG0>the protest</ARG0> , <ARG1>large scale property damage was also seen</ARG1> .', 'Thirty people were killed in <ARG0>the movement</ARG0> , <ARG1>large scale property damage was also seen</ARG1> .', 'Thirty people were killed in <ARG0>the people are protesting</ARG0> , <ARG1>large scale property damage was also seen</ARG1> .', 'Thirty people were killed in <ARG0>the protest</ARG0> , <ARG1>large scale damages to the property were also seen</ARG1> .', 'Thirty people were killed in <ARG0>the movement</ARG0> , <ARG1>large scale damages to the property were also seen</ARG1> .', 'Thirty people were killed in <ARG0>the people are protesting</ARG0> , <ARG1>large scale damages to the property were also seen</ARG1> .']",0,0,0,0,0,0,0
112,"['Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is only one of the stringent punishments</ARG0> <ARG1>a deterrent could be used against heinous crimes</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is only one of the strict punishments</ARG0> <ARG1>a deterrent could be used against heinous crimes</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is the only strict punishment</ARG0> <ARG1>a deterrent could be used against heinous crimes</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is only one of the stringent punishments</ARG0> <ARG1>a deterrent could be achieved against heinous crimes</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is only one of the strict punishments</ARG0> <ARG1>a deterrent could be achieved against heinous crimes</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is the only strict punishment</ARG0> <ARG1>a deterrent could be achieved against heinous crimes</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is only one of the stringent punishments</ARG0> <ARG1>a deterrent against heinous crimes could be achieved</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is only one of the strict punishments</ARG0> <ARG1>a deterrent against heinous crimes could be achieved</ARG1> .', 'Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>death sentence is the only strict punishment</ARG0> <ARG1>a deterrent against heinous crimes could be achieved</ARG1> .']",0,0,0,0,0,0,0
113,"['<ARG1>There are two men charged</ARG1> <SIG0>for</SIG0> <ARG0>their deaths</ARG0> .', '<ARG1>There are two men charged</ARG1> <SIG0>for</SIG0> <ARG0>their murders ended in death</ARG0> .', '<ARG1>The two men are in jail</ARG1> <SIG0>for</SIG0> <ARG0>their deaths</ARG0> .', '<ARG1>The two men are in jail</ARG1> <SIG0>for</SIG0> <ARG0>their murders ended in death</ARG0> .', '<ARG1>The men are charged with a crime</ARG1> <SIG0>for</SIG0> <ARG0>their deaths</ARG0> .', '<ARG1>The men are charged with a crime</ARG1> <SIG0>for</SIG0> <ARG0>their murders ended in death</ARG0> .']",0,0,0,0,0,0,0
114,"['The DGP said <ARG1>there are steps taken</ARG1> <ARG0>to stop the violence from getting out of hand</ARG0> .', ""The DGP said <ARG1>there are steps taken</ARG1> <ARG0>to make sure the violence doesn't escalate</ARG0> ."", ""The DGP said <ARG1>there are steps taken</ARG1> <ARG0>to make sure the violence doesn't get out of hand</ARG0> ."", 'The DGP said <ARG1>there were steps taken</ARG1> <ARG0>to stop the violence from getting out of hand</ARG0> .', ""The DGP said <ARG1>there were steps taken</ARG1> <ARG0>to make sure the violence doesn't escalate</ARG0> ."", ""The DGP said <ARG1>there were steps taken</ARG1> <ARG0>to make sure the violence doesn't get out of hand</ARG0> ."", 'The DGP said <ARG1>there are steps that have taken place</ARG1> <ARG0>to stop the violence from getting out of hand</ARG0> .', ""The DGP said <ARG1>there are steps that have taken place</ARG1> <ARG0>to make sure the violence doesn't escalate</ARG0> ."", ""The DGP said <ARG1>there are steps that have taken place</ARG1> <ARG0>to make sure the violence doesn't get out of hand</ARG0> .""]",0,0,0,0,0,0,0
115,"['<ARG1>A march was taken out by the activists</ARG1> <ARG0>protesting against police actions</ARG0> .', '<ARG1>A march was taken out by the activists</ARG1> <ARG0>protesting against police</ARG0> .', '<ARG1>A march was taken out by the activists</ARG1> <ARG0>protesters against police actions</ARG0> .', '<ARG1>The activists took to the streets</ARG1> <ARG0>protesting against police actions</ARG0> .', '<ARG1>The activists took to the streets</ARG1> <ARG0>protesting against police</ARG0> .', '<ARG1>The activists took to the streets</ARG1> <ARG0>protesters against police actions</ARG0> .', '<ARG1>A march was taken out by activists</ARG1> <ARG0>protesting against police actions</ARG0> .', '<ARG1>A march was taken out by activists</ARG1> <ARG0>protesting against police</ARG0> .', '<ARG1>A march was taken out by activists</ARG1> <ARG0>protesters against police actions</ARG0> .']",0,0,0,0,0,0,0
